"CODIGO_CLIENTE","Clt"
27984843,"Si"
27987542,"Si"
27988716,"Si"
27989231,"Si"
27993958,"Si"
27994620,"Si"
27996944,"No"
27997008,"No"
28000026,"Si"
28002653,"Si"
28002810,"Si"
28005399,"Si"
28005815,"Si"
28006904,"Si"
28008546,"Si"
28011376,"Si"
28012700,"No"
28012835,"Si"
28014455,"Si"
28014568,"Si"
28017779,"Si"
28019357,"No"
28020311,"Si"
28021896,"Si"
28022500,"Si"
28023327,"Si"
28023772,"Si"
28024586,"Si"
28028362,"Si"
28028395,"Si"
28034364,"Si"
28034789,"Si"
28034957,"Si"
28035595,"Si"
28043698,"Si"
28045818,"Si"
28047339,"Si"
28052046,"Si"
28053243,"No"
28053544,"Si"
28053860,"Si"
28055803,"No"
28058000,"Si"
28060496,"No"
28061173,"Si"
28062802,"Si"
28064124,"Si"
28066279,"Si"
28069170,"Si"
28071190,"Si"
28071921,"No"
28073355,"Si"
28073397,"Si"
28075069,"Si"
28076700,"Si"
28079055,"No"
28081214,"Si"
28081828,"Si"
28082759,"Si"
28083090,"Si"
28083680,"Si"
28086909,"No"
28089372,"Si"
28090486,"Si"
28091082,"Si"
28096573,"Si"
28098028,"Si"
28098568,"No"
28100790,"Si"
28101018,"Si"
28101788,"Si"
28102057,"Si"
28104228,"Si"
28107624,"Si"
28107744,"Si"
28115956,"Si"
28117147,"Si"
28119527,"Si"
28120682,"Si"
28121273,"Si"
28123380,"Si"
28128544,"Si"
28130981,"Si"
28132548,"Si"
28133618,"Si"
28134154,"Si"
28135428,"Si"
28137164,"Si"
28137217,"Si"
28137795,"Si"
28140217,"Si"
28140650,"Si"
28142194,"Si"
28145929,"No"
28147780,"Si"
28148008,"Si"
28148373,"Si"
28151065,"Si"
28151569,"Si"
28152855,"Si"
28152897,"Si"
28154341,"Si"
28154470,"Si"
28156597,"Si"
28161353,"Si"
28162505,"No"
28170472,"Si"
28173697,"Si"
28174556,"Si"
28176251,"Si"
28178107,"Si"
28179677,"Si"
28181384,"Si"
28182461,"Si"
28182688,"Si"
28186176,"Si"
28187694,"Si"
28189204,"Si"
28190602,"Si"
28197087,"Si"
28199513,"Si"
28199597,"Si"
28201565,"Si"
28201763,"Si"
28202224,"Si"
28202454,"Si"
28202534,"Si"
28205467,"Si"
28205671,"Si"
28206058,"Si"
28208357,"Si"
28209993,"Si"
28211555,"Si"
28212077,"Si"
28214134,"Si"
28215703,"Si"
28216574,"Si"
28216815,"Si"
28217746,"No"
28220145,"Si"
28222127,"Si"
28222194,"Si"
28222309,"Si"
28223447,"No"
28223779,"Si"
28224826,"Si"
28230770,"Si"
28230961,"Si"
28231584,"Si"
28237926,"Si"
28244646,"No"
28244839,"Si"
28248051,"Si"
28252724,"Si"
28252913,"No"
28253767,"Si"
28254115,"Si"
28254335,"Si"
28254950,"Si"
28258749,"Si"
28258969,"Si"
28264630,"Si"
28264671,"Si"
28265341,"Si"
28267446,"Si"
28271478,"No"
28271619,"No"
28273283,"Si"
28273378,"Si"
28275077,"Si"
28275571,"Si"
28276231,"Si"
28277051,"No"
28285499,"Si"
28285528,"Si"
28290429,"Si"
28291193,"Si"
28292101,"Si"
28292654,"Si"
28292940,"Si"
28293053,"Si"
28294789,"Si"
28297490,"No"
28299952,"Si"
28300177,"Si"
28306767,"Si"
28310612,"Si"
28315382,"Si"
28317438,"Si"
28318496,"Si"
28318564,"Si"
28319493,"Si"
28319606,"No"
28320167,"Si"
28320869,"Si"
28322478,"Si"
28323281,"Si"
28328943,"Si"
28329525,"Si"
28330077,"Si"
28331576,"No"
28334855,"Si"
28335459,"Si"
28335937,"Si"
28336041,"Si"
28336740,"Si"
28336847,"Si"
28337251,"Si"
28337479,"Si"
28337538,"Si"
28338649,"Si"
28340053,"Si"
28345125,"Si"
28347762,"Si"
28348076,"No"
28349861,"Si"
28350864,"Si"
28352578,"Si"
28352604,"Si"
28352653,"Si"
28352677,"Si"
28354070,"No"
28355228,"Si"
28357993,"Si"
28358221,"Si"
28367950,"Si"
28370298,"Si"
28371108,"Si"
28372971,"Si"
28376995,"Si"
28381488,"Si"
28384519,"Si"
28384763,"Si"
28384831,"Si"
28385489,"Si"
28387085,"Si"
28387672,"Si"
28390168,"Si"
28392951,"No"
28394168,"Si"
28396251,"Si"
28397704,"No"
28398717,"Si"
28400368,"Si"
28402188,"Si"
28406007,"Si"
28407666,"Si"
28409178,"Si"
28416948,"Si"
28420102,"No"
28422236,"Si"
28425573,"Si"
28429420,"Si"
28430303,"No"
28430455,"Si"
28431266,"Si"
28432879,"Si"
28433538,"Si"
28438765,"Si"
28441679,"Si"
28442055,"Si"
28442551,"Si"
28443192,"Si"
28450794,"Si"
28452388,"Si"
28454055,"Si"
28454611,"Si"
28455244,"Si"
28458033,"Si"
28459249,"Si"
28460150,"Si"
28461309,"Si"
28461935,"Si"
28463560,"Si"
28465634,"Si"
28467012,"Si"
28468627,"Si"
28470959,"Si"
28471433,"Si"
28473099,"No"
28474011,"Si"
28477366,"Si"
28480945,"No"
28482192,"Si"
28483935,"No"
28484152,"Si"
28486909,"Si"
28487850,"No"
28487899,"Si"
28488042,"Si"
28488950,"Si"
28491634,"Si"
28498654,"Si"
28502814,"Si"
28504315,"No"
28504491,"Si"
28504597,"Si"
28505089,"Si"
28505274,"Si"
28508692,"Si"
28509071,"Si"
28510975,"Si"
28511160,"Si"
28511968,"Si"
28512135,"Si"
28514539,"Si"
28516927,"Si"
28517376,"Si"
28518501,"No"
28519226,"No"
28519371,"Si"
28521702,"No"
28522488,"Si"
28525516,"No"
28528049,"Si"
28528510,"Si"
28528825,"Si"
28528885,"Si"
28530394,"No"
28531184,"Si"
28536885,"Si"
28537085,"No"
28540898,"Si"
28543019,"No"
28544535,"Si"
28544773,"Si"
28545024,"No"
28551340,"Si"
28552131,"No"
28555215,"Si"
28555534,"Si"
28555648,"Si"
28556008,"Si"
28559383,"Si"
28565457,"Si"
28566588,"Si"
28567054,"Si"
28569111,"No"
28572417,"Si"
28572823,"No"
28572899,"Si"
28576428,"Si"
28577679,"Si"
28578487,"No"
28584841,"Si"
28586517,"Si"
28588095,"Si"
28588261,"Si"
28588335,"Si"
28589152,"Si"
28592172,"Si"
28592299,"Si"
28594048,"Si"
28595998,"No"
28596086,"Si"
28597992,"Si"
28598108,"Si"
28598242,"Si"
28601690,"No"
28602353,"Si"
28603211,"Si"
28604921,"Si"
28605864,"Si"
28610539,"No"
28611360,"Si"
28611479,"Si"
28612508,"Si"
28612528,"No"
28612785,"Si"
28613299,"Si"
28619212,"No"
28628288,"Si"
28630931,"Si"
28631001,"Si"
28636550,"Si"
28639443,"Si"
28642318,"Si"
28644438,"Si"
28649082,"Si"
28649115,"No"
28653192,"Si"
28653431,"Si"
28654857,"Si"
28658542,"Si"
28664715,"Si"
28669807,"Si"
28670403,"Si"
28673929,"Si"
28674549,"Si"
28675011,"Si"
28675470,"Si"
28676400,"Si"
28678099,"Si"
28678811,"Si"
28680017,"Si"
28680136,"Si"
28683198,"Si"
28683815,"Si"
28684043,"Si"
28691190,"No"
28694218,"Si"
28698825,"Si"
28699764,"Si"
28700658,"Si"
28701409,"Si"
28702153,"Si"
28704403,"Si"
28705917,"Si"
28712474,"Si"
28712973,"Si"
28715496,"Si"
28716589,"No"
28719812,"Si"
28721394,"Si"
28723840,"Si"
28725289,"Si"
28725579,"Si"
28725810,"Si"
28725855,"Si"
28726447,"Si"
28728902,"Si"
28729580,"Si"
28730187,"Si"
28731065,"Si"
28737470,"Si"
28737568,"Si"
28739859,"Si"
28740638,"No"
28740660,"No"
28743425,"Si"
28743574,"No"
28744885,"Si"
28747969,"Si"
28748035,"Si"
28748154,"Si"
28753631,"Si"
28757452,"Si"
28758435,"Si"
28760425,"Si"
28761646,"Si"
28762128,"Si"
28762314,"Si"
28763614,"Si"
28763620,"Si"
28766029,"Si"
28772893,"Si"
28773936,"Si"
28776138,"Si"
28779093,"Si"
28780118,"Si"
28781323,"Si"
28782854,"Si"
28783716,"Si"
28788880,"Si"
28790865,"Si"
28791535,"Si"
28791794,"Si"
28792933,"Si"
28793511,"Si"
28793777,"Si"
28794015,"Si"
28795110,"No"
28797528,"Si"
28797570,"Si"
28802536,"Si"
28804406,"Si"
28806432,"Si"
28807683,"Si"
28812961,"Si"
28818004,"Si"
28818379,"Si"
28818433,"Si"
28819742,"Si"
28823791,"Si"
28824069,"Si"
28831116,"Si"
28831172,"Si"
28832193,"Si"
28833014,"Si"
28833314,"Si"
28833946,"No"
28835273,"Si"
28835354,"Si"
28835776,"Si"
28836527,"Si"
28838175,"Si"
28838295,"Si"
28839425,"Si"
28840655,"Si"
28843458,"Si"
28847577,"Si"
28848275,"Si"
28849108,"Si"
28849596,"Si"
28849624,"Si"
28851650,"Si"
28853033,"Si"
28853771,"Si"
28854593,"Si"
28855422,"Si"
28855578,"Si"
28856020,"No"
28857090,"Si"
28857977,"Si"
28859305,"Si"
28862353,"Si"
28863498,"Si"
28868505,"Si"
28869914,"Si"
28875328,"Si"
28875569,"No"
28875591,"Si"
28878340,"Si"
28882193,"Si"
28882764,"Si"
28883852,"Si"
28887320,"Si"
28893687,"Si"
28900751,"Si"
28901088,"Si"
28901199,"Si"
28903268,"Si"
28904023,"Si"
28905054,"Si"
28905088,"Si"
28906169,"Si"
28907607,"Si"
28908203,"Si"
28908886,"Si"
28909539,"Si"
28910229,"Si"
28911277,"Si"
28914839,"Si"
28918630,"Si"
28919988,"Si"
28921099,"Si"
28928159,"Si"
28928896,"No"
28929094,"No"
28929152,"Si"
28936282,"Si"
28939132,"Si"
28941942,"No"
28945292,"Si"
28945802,"Si"
28946019,"Si"
28947133,"Si"
28948436,"Si"
28949599,"Si"
28958569,"Si"
28960102,"Si"
28960336,"Si"
28961076,"Si"
28962678,"Si"
28962971,"Si"
28963645,"Si"
28964884,"Si"
28964923,"Si"
28966392,"Si"
28966909,"Si"
28968130,"No"
28969949,"Si"
28970732,"No"
28972163,"Si"
28972423,"Si"
28972952,"Si"
28973795,"Si"
28974832,"Si"
28976936,"Si"
28980605,"Si"
28980749,"Si"
28981378,"Si"
28983803,"Si"
28990683,"Si"
28991045,"Si"
28991670,"Si"
28996728,"Si"
28999012,"Si"
29000831,"Si"
29001459,"No"
29001998,"Si"
29003217,"Si"
29003766,"Si"
29008057,"Si"
29008852,"Si"
29009957,"Si"
29010006,"Si"
29011403,"Si"
29011772,"Si"
29012372,"No"
29016531,"Si"
29016648,"Si"
29019610,"Si"
29020448,"Si"
29024020,"Si"
29024132,"Si"
29024905,"Si"
29024937,"Si"
29026163,"Si"
29027879,"No"
29035029,"Si"
29037721,"Si"
29040771,"Si"
29041249,"Si"
29042494,"No"
29049695,"No"
29052687,"Si"
29053890,"Si"
29057209,"Si"
29061279,"Si"
29062389,"Si"
29063618,"No"
29064186,"Si"
29065151,"Si"
29067676,"Si"
29068450,"Si"
29069368,"Si"
29069866,"Si"
29072583,"Si"
29072591,"Si"
29074248,"Si"
29074755,"Si"
29076598,"Si"
29076944,"Si"
29080901,"Si"
29081626,"Si"
29083231,"Si"
29086525,"Si"
29086796,"Si"
29089174,"Si"
29089689,"Si"
29091775,"Si"
29091971,"Si"
29093375,"Si"
29094811,"Si"
29096494,"No"
29097984,"Si"
29099539,"Si"
29101060,"Si"
29106168,"Si"
29110113,"Si"
29110914,"Si"
29114031,"No"
29115885,"Si"
29119088,"Si"
29119470,"Si"
29120436,"Si"
29123302,"Si"
29125686,"No"
29127372,"Si"
29129674,"Si"
29131634,"Si"
29131714,"Si"
29134139,"Si"
29137502,"Si"
29137531,"Si"
29137862,"Si"
29137927,"Si"
29140397,"Si"
29140852,"Si"
29145611,"Si"
29149398,"Si"
29151352,"Si"
29151421,"Si"
29151699,"Si"
29153747,"Si"
29154170,"Si"
29155766,"Si"
29155920,"Si"
29155938,"No"
29156037,"Si"
29157347,"Si"
29158597,"No"
29158695,"Si"
29167718,"Si"
29171711,"Si"
29172676,"Si"
29175372,"Si"
29179448,"Si"
29179690,"Si"
29180505,"Si"
29181570,"Si"
29182481,"Si"
29182906,"Si"
29183907,"Si"
29186532,"Si"
29187762,"Si"
29189607,"Si"
29192641,"Si"
29193034,"Si"
29194519,"Si"
29195561,"Si"
29196127,"Si"
29197515,"Si"
29198548,"Si"
29201568,"Si"
29203484,"No"
29204690,"Si"
29207476,"Si"
29210650,"Si"
29211352,"Si"
29211712,"Si"
29213861,"Si"
29214286,"Si"
29214594,"No"
29215546,"No"
29215806,"No"
29218926,"Si"
29219418,"Si"
29220660,"Si"
29221378,"Si"
29223316,"Si"
29224394,"Si"
29224692,"Si"
29226058,"Si"
29227837,"Si"
29232753,"Si"
29236582,"Si"
29237134,"Si"
29237811,"Si"
29240701,"Si"
29243585,"Si"
29244227,"No"
29244292,"Si"
29246037,"No"
29253083,"Si"
29253085,"Si"
29253350,"Si"
29253837,"Si"
29254748,"Si"
29255379,"Si"
29255977,"Si"
29256442,"Si"
29257288,"Si"
29258510,"Si"
29261746,"Si"
29263574,"No"
29264252,"Si"
29264916,"Si"
29267759,"Si"
29267850,"Si"
29267930,"Si"
29268620,"Si"
29270531,"Si"
29274040,"Si"
29276095,"No"
29276131,"Si"
29278236,"No"
29279692,"Si"
29282375,"Si"
29292204,"Si"
29293312,"No"
29294341,"Si"
29295639,"No"
29295850,"Si"
29296402,"Si"
29302198,"Si"
29302239,"Si"
29303171,"Si"
29307481,"Si"
29308173,"Si"
29310314,"Si"
29313573,"Si"
29316725,"Si"
29317392,"Si"
29317519,"Si"
29323032,"Si"
29323738,"Si"
29324328,"Si"
29325462,"Si"
29326133,"Si"
29328109,"Si"
29328466,"Si"
29329477,"Si"
29329603,"Si"
29330873,"Si"
29331414,"Si"
29332111,"Si"
29333666,"No"
29335309,"Si"
29335888,"Si"
29336257,"Si"
29336693,"No"
29337626,"Si"
29339390,"Si"
29339541,"Si"
29339913,"Si"
29345539,"Si"
29349884,"No"
29356275,"Si"
29357054,"Si"
29359081,"Si"
29364396,"Si"
29365353,"Si"
29365757,"Si"
29366883,"Si"
29367141,"Si"
29368201,"No"
29368661,"Si"
29374488,"Si"
29376302,"Si"
29376843,"Si"
29377374,"Si"
29377916,"Si"
29380452,"Si"
29380939,"Si"
29384166,"No"
29386225,"Si"
29388235,"Si"
29389144,"Si"
29397128,"Si"
29397668,"Si"
29399288,"Si"
29401552,"Si"
29402556,"Si"
29403421,"Si"
29411108,"Si"
29412991,"Si"
29414089,"Si"
29415513,"Si"
29418487,"Si"
29419688,"Si"
29422605,"Si"
29425502,"Si"
29425583,"Si"
29425674,"Si"
29426522,"Si"
29427595,"Si"
29427624,"Si"
29432681,"Si"
29433438,"Si"
29435655,"Si"
29437372,"Si"
29437617,"Si"
29438142,"Si"
29439913,"Si"
29445252,"Si"
29445341,"Si"
29450311,"Si"
29451495,"Si"
29453474,"Si"
29456097,"Si"
29458902,"Si"
29459467,"Si"
29463156,"Si"
29464677,"Si"
29464757,"Si"
29469179,"Si"
29469727,"Si"
29471806,"Si"
29472639,"Si"
29472795,"Si"
29481685,"Si"
29486306,"Si"
29489377,"Si"
29491179,"No"
29491677,"Si"
29492902,"Si"
29498262,"Si"
29499340,"Si"
29500056,"Si"
29501622,"Si"
29503103,"Si"
29505702,"No"
29506071,"Si"
29508905,"Si"
29508906,"Si"
29509200,"Si"
29510663,"Si"
29512377,"Si"
29513056,"Si"
29514642,"Si"
29518173,"Si"
29518872,"Si"
29520543,"Si"
29522305,"Si"
29522972,"No"
29523605,"Si"
29525056,"Si"
29526611,"Si"
29527712,"Si"
29527879,"Si"
29531295,"Si"
29531492,"Si"
29534564,"Si"
29535102,"No"
29535260,"Si"
29535769,"Si"
29535853,"Si"
29536788,"Si"
29538357,"Si"
29538838,"Si"
29539346,"Si"
29543122,"Si"
29544196,"No"
29545291,"Si"
29548338,"Si"
29551201,"Si"
29552127,"Si"
29554940,"Si"
29556974,"Si"
29558447,"Si"
29560725,"No"
29561304,"Si"
29561592,"Si"
29564140,"Si"
29565082,"Si"
29565118,"Si"
29566929,"Si"
29568190,"Si"
29577083,"Si"
29578581,"No"
29582155,"Si"
29586117,"Si"
29587513,"Si"
29587559,"No"
29587768,"Si"
29588529,"No"
29591441,"No"
29591969,"Si"
29592722,"Si"
29594939,"Si"
29595788,"Si"
29599284,"Si"
29599353,"Si"
29599663,"Si"
29602373,"Si"
29603247,"Si"
29604140,"No"
29609165,"Si"
29609589,"Si"
29616742,"Si"
29619690,"No"
29624530,"Si"
29626057,"Si"
29629003,"Si"
29629054,"Si"
29629465,"Si"
29631346,"Si"
29632616,"Si"
29632647,"No"
29637088,"Si"
29638343,"Si"
29640878,"Si"
29642118,"Si"
29645610,"No"
29646413,"Si"
29647337,"Si"
29647407,"Si"
29650191,"Si"
29656117,"Si"
29659175,"Si"
29663040,"Si"
29664555,"Si"
29665077,"Si"
29668681,"Si"
29668707,"Si"
29669447,"Si"
29669656,"Si"
29671177,"No"
29672030,"Si"
29674563,"Si"
29675476,"No"
29679326,"Si"
29680005,"Si"
29680722,"Si"
29683855,"Si"
29684046,"Si"
29685828,"Si"
29690622,"Si"
29692364,"Si"
29693215,"Si"
29695780,"Si"
29697217,"Si"
29697944,"Si"
29697974,"Si"
29701092,"Si"
29703650,"Si"
29708636,"Si"
29709496,"Si"
29709699,"Si"
29711391,"Si"
29711841,"Si"
29712606,"Si"
29712886,"Si"
29714725,"Si"
29715923,"Si"
29718413,"No"
29719814,"Si"
29720104,"Si"
29720678,"Si"
29720875,"Si"
29721376,"Si"
29725281,"Si"
29725502,"Si"
29726716,"Si"
29737858,"Si"
29738896,"Si"
29740926,"Si"
29741326,"Si"
29741718,"Si"
29751235,"Si"
29752785,"Si"
29754214,"Si"
29761815,"Si"
29763528,"Si"
29764765,"Si"
29766551,"Si"
29767865,"Si"
29767971,"Si"
29769851,"No"
29770704,"No"
29770853,"Si"
29770959,"Si"
29774699,"Si"
29778254,"Si"
29780008,"No"
29783509,"Si"
29786628,"Si"
29788156,"Si"
29788333,"Si"
29788594,"Si"
29792942,"Si"
29793507,"Si"
29796014,"Si"
29799629,"No"
29802265,"No"
29804696,"Si"
29810940,"Si"
29812281,"Si"
29812639,"Si"
29814618,"Si"
29817496,"Si"
29818225,"Si"
29821837,"Si"
29825454,"Si"
29829677,"Si"
29830653,"No"
29831727,"No"
29832033,"Si"
29833390,"Si"
29833709,"Si"
29834272,"Si"
29835973,"Si"
29836616,"Si"
29837689,"Si"
29841021,"Si"
29841539,"Si"
29843325,"Si"
29844589,"Si"
29847492,"Si"
29850191,"Si"
29852532,"Si"
29855365,"Si"
29858400,"Si"
29859774,"Si"
29861320,"Si"
29861448,"Si"
29862015,"Si"
29862970,"Si"
29866618,"Si"
29868242,"Si"
29869215,"Si"
29874481,"Si"
29876580,"Si"
29878995,"Si"
29880951,"No"
29882298,"Si"
29886480,"Si"
29887779,"Si"
29888248,"Si"
29889643,"Si"
29890137,"Si"
29894036,"Si"
29896884,"Si"
29898202,"No"
29902008,"Si"
29907894,"Si"
29914789,"Si"
29915851,"Si"
29915988,"Si"
29917202,"Si"
29918702,"Si"
29921373,"Si"
29921809,"Si"
29922075,"Si"
29923117,"Si"
29924652,"Si"
29925780,"Si"
29927699,"No"
29928004,"Si"
29930570,"Si"
29931049,"No"
29931344,"Si"
29931694,"Si"
29932345,"Si"
29932747,"Si"
29934524,"Si"
29934985,"Si"
29935170,"Si"
29938622,"Si"
29941062,"No"
29942019,"Si"
29942616,"No"
29942951,"Si"
29947277,"Si"
29949053,"Si"
29949908,"Si"
29954573,"Si"
29957085,"Si"
29957786,"Si"
29959552,"Si"
29963824,"No"
29968997,"Si"
29969479,"Si"
29969881,"Si"
29975058,"Si"
29977486,"Si"
29978222,"Si"
29979759,"Si"
29980438,"Si"
29980557,"No"
29980652,"Si"
29981007,"Si"
29986947,"Si"
29990766,"Si"
29991241,"Si"
29991309,"Si"
29991675,"No"
29993063,"Si"
29996483,"Si"
29997802,"Si"
29998168,"Si"
29998629,"Si"
30002389,"Si"
30002564,"Si"
30003602,"Si"
30004516,"No"
30005399,"Si"
30005653,"Si"
30007076,"Si"
30014757,"Si"
30016057,"Si"
30016184,"Si"
30016514,"No"
30018258,"Si"
30019581,"Si"
30019865,"Si"
30020590,"Si"
30023542,"Si"
30023643,"Si"
30024775,"Si"
30030220,"Si"
30032474,"Si"
30033262,"No"
30034558,"Si"
30036324,"Si"
30036399,"Si"
30037871,"Si"
30038710,"Si"
30039602,"Si"
30040968,"Si"
30041503,"No"
30041599,"Si"
30043513,"Si"
30044474,"Si"
30045163,"Si"
30048025,"Si"
30048410,"Si"
30051089,"Si"
30053397,"Si"
30055078,"No"
30056644,"Si"
30057283,"Si"
30059018,"Si"
30060963,"Si"
30061209,"Si"
30061320,"Si"
30067319,"No"
30069059,"Si"
30070466,"Si"
30071049,"Si"
30071075,"No"
30071266,"Si"
30072126,"No"
30076773,"Si"
30077805,"Si"
30082955,"Si"
30086910,"Si"
30089568,"Si"
30090141,"Si"
30092751,"Si"
30094132,"Si"
30095518,"Si"
30096258,"No"
30096626,"Si"
30099377,"Si"
30100556,"Si"
30101323,"No"
30102656,"Si"
30103712,"Si"
30104910,"Si"
30108593,"Si"
30109162,"No"
30112540,"Si"
30115384,"Si"
30117002,"Si"
30119488,"Si"
30122496,"Si"
30123336,"Si"
30124262,"Si"
30125131,"Si"
30127665,"Si"
30128528,"Si"
30130007,"Si"
30130645,"Si"
30132510,"Si"
30133529,"No"
30141466,"Si"
30142056,"Si"
30142201,"Si"
30143721,"Si"
30147112,"Si"
30148281,"Si"
30150085,"Si"
30154108,"Si"
30154990,"Si"
30155659,"Si"
30160156,"Si"
30160387,"Si"
30162292,"Si"
30165243,"Si"
30169238,"Si"
30171144,"Si"
30172551,"Si"
30175904,"Si"
30177519,"Si"
30178124,"Si"
30178644,"Si"
30178704,"Si"
30180494,"Si"
30185524,"Si"
30189362,"Si"
30190283,"Si"
30196516,"Si"
30199607,"Si"
30200721,"Si"
30205056,"Si"
30206483,"Si"
30209086,"Si"
30211000,"Si"
30212239,"Si"
30214448,"Si"
30216313,"Si"
30217722,"Si"
30223972,"Si"
30227009,"Si"
30227624,"Si"
30231271,"Si"
30231341,"No"
30232971,"Si"
30234671,"Si"
30234735,"Si"
30234800,"Si"
30235032,"No"
30235294,"Si"
30235715,"Si"
30241270,"Si"
30242582,"Si"
30245337,"Si"
30249791,"Si"
30254514,"Si"
30256104,"Si"
30256484,"Si"
30256989,"Si"
30257533,"Si"
30260343,"Si"
30262161,"Si"
30263879,"Si"
30264670,"Si"
30265364,"Si"
30265811,"Si"
30267534,"Si"
30267804,"Si"
30268138,"No"
30269709,"No"
30275156,"Si"
30279374,"Si"
30279426,"Si"
30281434,"Si"
30283029,"Si"
30284701,"Si"
30287450,"No"
30290575,"Si"
30293509,"Si"
30293934,"Si"
30296763,"Si"
30298939,"Si"
30298972,"Si"
30302229,"Si"
30303904,"Si"
30304495,"Si"
30304924,"Si"
30307422,"Si"
30308319,"Si"
30309434,"Si"
30311233,"Si"
30312322,"Si"
30316662,"Si"
30318293,"Si"
30318834,"No"
30318901,"Si"
30320622,"Si"
30325556,"Si"
30330048,"Si"
30330690,"Si"
30332522,"Si"
30332730,"Si"
30333242,"Si"
30333645,"Si"
30334442,"Si"
30339091,"No"
30339601,"Si"
30340641,"No"
30342337,"Si"
30342898,"Si"
30343112,"Si"
30344048,"Si"
30346401,"Si"
30346974,"Si"
30349717,"Si"
30350437,"Si"
30352602,"Si"
30353564,"No"
30355432,"Si"
30357466,"Si"
30362476,"Si"
30363581,"Si"
30365029,"Si"
30366251,"Si"
30366703,"Si"
30368487,"Si"
30369887,"Si"
30370056,"Si"
30376996,"No"
30379044,"Si"
30379305,"Si"
30383111,"Si"
30383864,"No"
30384160,"Si"
30386640,"Si"
30389945,"Si"
30390352,"No"
30394593,"Si"
30400017,"Si"
30400278,"Si"
30403782,"Si"
30405399,"Si"
30405516,"Si"
30405551,"Si"
30407401,"Si"
30414025,"Si"
30414437,"Si"
30415399,"Si"
30417416,"Si"
30417757,"Si"
30419303,"Si"
30420259,"Si"
30421379,"Si"
30422308,"Si"
30422814,"Si"
30424216,"Si"
30428204,"Si"
30429614,"Si"
30430134,"Si"
30432618,"No"
30436175,"Si"
30441180,"Si"
30443433,"Si"
30444187,"Si"
30444522,"Si"
30444749,"Si"
30446548,"Si"
30447567,"No"
30450779,"Si"
30457307,"Si"
30458264,"Si"
30458491,"No"
30459029,"Si"
30459938,"Si"
30461330,"No"
30467758,"Si"
30468441,"Si"
30473062,"Si"
30484649,"Si"
30486193,"Si"
30488002,"Si"
30489364,"Si"
30491233,"Si"
30493204,"Si"
30494624,"Si"
30495475,"Si"
30496226,"Si"
30496658,"Si"
30496921,"Si"
30498358,"No"
30498655,"Si"
30499044,"Si"
30501350,"Si"
30502236,"Si"
30504869,"Si"
30505587,"Si"
30506329,"No"
30507351,"Si"
30507363,"Si"
30514684,"Si"
30515676,"No"
30516871,"Si"
30520590,"Si"
30521274,"Si"
30522709,"Si"
30526346,"Si"
30528657,"Si"
30529862,"Si"
30530764,"Si"
30535396,"Si"
30536333,"Si"
30537178,"Si"
30539867,"Si"
30541881,"Si"
30542435,"Si"
30542801,"Si"
30545363,"Si"
30547221,"Si"
30548323,"Si"
30548342,"Si"
30548774,"Si"
30548796,"Si"
30553541,"Si"
30554993,"Si"
30555236,"Si"
30558953,"Si"
30559232,"Si"
30561088,"Si"
30562551,"Si"
30564193,"Si"
30565512,"Si"
30565685,"Si"
30565769,"Si"
30566327,"Si"
30572858,"Si"
30572987,"Si"
30576270,"Si"
30577567,"No"
30580720,"Si"
30582443,"Si"
30582612,"Si"
30584562,"Si"
30587713,"Si"
30587985,"Si"
30591289,"Si"
30591296,"Si"
30594197,"Si"
30598004,"No"
30599365,"Si"
30600220,"Si"
30606926,"Si"
30607706,"Si"
30609204,"Si"
30611790,"Si"
30613615,"Si"
30613945,"Si"
30614873,"Si"
30618709,"Si"
30619242,"Si"
30619265,"Si"
30620029,"Si"
30622062,"Si"
30628002,"Si"
30628875,"Si"
30629805,"Si"
30631319,"Si"
30635945,"Si"
30636798,"Si"
30639169,"Si"
30641601,"Si"
30647421,"Si"
30650905,"Si"
30652885,"Si"
30655894,"Si"
30656675,"Si"
30658676,"Si"
30665189,"Si"
30665631,"Si"
30679715,"Si"
30680397,"Si"
30680618,"Si"
30681600,"Si"
30682970,"Si"
30687938,"Si"
30688847,"Si"
30692252,"No"
30693243,"Si"
30693558,"Si"
30697473,"Si"
30698036,"Si"
30699405,"Si"
30699957,"Si"
30706301,"Si"
30706318,"Si"
30708694,"Si"
30712686,"No"
30717061,"Si"
30718918,"Si"
30718988,"Si"
30720380,"Si"
30721528,"Si"
30723684,"Si"
30726220,"Si"
30727069,"Si"
30729805,"Si"
30730248,"No"
30731597,"Si"
30732568,"Si"
30733453,"Si"
30734458,"Si"
30734892,"Si"
30740313,"No"
30744500,"No"
30745230,"Si"
30745544,"Si"
30746528,"Si"
30747730,"Si"
30748294,"Si"
30748729,"Si"
30748887,"Si"
30751898,"Si"
30751914,"Si"
30752217,"Si"
30761965,"Si"
30762599,"Si"
30763583,"Si"
30764045,"Si"
30766107,"Si"
30767748,"Si"
30768346,"Si"
30768960,"Si"
30769063,"Si"
30771457,"Si"
30771793,"Si"
30771979,"Si"
30777295,"Si"
30778700,"Si"
30781706,"No"
30785874,"Si"
30787375,"Si"
30788179,"Si"
30790098,"Si"
30790510,"No"
30790611,"Si"
30791755,"Si"
30795721,"Si"
30806383,"Si"
30808331,"Si"
30808488,"Si"
30809373,"Si"
30809484,"Si"
30816009,"No"
30816234,"Si"
30817690,"Si"
30820833,"Si"
30822278,"No"
